id,name,score1,score2
8436,Student_8436,90,75
8437,Student_8437,76,54
8438,Student_8438,85,83
8439,Student_8439,86,65
8440,Student_8440,81,92
8441,Student_8441,82,73
8442,Student_8442,94,62
8443,Student_8443,99,52
8444,Student_8444,66,76
8445,Student_8445,80,93
8446,Student_8446,88,91
8447,Student_8447,52,80
8448,Student_8448,80,97
8449,Student_8449,55,53
8450,Student_8450,81,89
8451,Student_8451,51,84
8452,Student_8452,68,68
8453,Student_8453,83,94
8454,Student_8454,74,77
8455,Student_8455,95,95
8456,Student_8456,69,52
8457,Student_8457,87,89
8458,Student_8458,71,80
8459,Student_8459,95,69
8460,Student_8460,61,97
8461,Student_8461,68,55
8462,Student_8462,83,90
8463,Student_8463,67,67
8464,Student_8464,79,92
8465,Student_8465,96,72
8466,Student_8466,62,54
8467,Student_8467,72,98
8468,Student_8468,62,72
8469,Student_8469,78,79
8470,Student_8470,95,87
8471,Student_8471,88,98
8472,Student_8472,64,81
8473,Student_8473,94,73
8474,Student_8474,70,88
8475,Student_8475,97,53
8476,Student_8476,51,85
8477,Student_8477,100,68
8478,Student_8478,72,81
8479,Student_8479,88,86
8480,Student_8480,98,77
8481,Student_8481,91,98
8482,Student_8482,86,76
8483,Student_8483,64,75
8484,Student_8484,60,54
8485,Student_8485,97,54
8486,Student_8486,57,89
8487,Student_8487,93,96
8488,Student_8488,99,99
8489,Student_8489,82,68
8490,Student_8490,74,86
8491,Student_8491,91,81
8492,Student_8492,89,84
8493,Student_8493,93,73
8494,Student_8494,89,62
8495,Student_8495,80,85
8496,Student_8496,93,72
8497,Student_8497,74,51
8498,Student_8498,68,64
8499,Student_8499,52,58
8500,Student_8500,56,66
8501,Student_8501,88,88
8502,Student_8502,55,72
8503,Student_8503,62,80
8504,Student_8504,81,79
8505,Student_8505,60,64
8506,Student_8506,64,65
8507,Student_8507,84,93
8508,Student_8508,66,90
8509,Student_8509,72,53
8510,Student_8510,63,86
8511,Student_8511,90,56
8512,Student_8512,54,60
8513,Student_8513,100,87
8514,Student_8514,93,64
8515,Student_8515,80,76
8516,Student_8516,99,93
8517,Student_8517,79,82
8518,Student_8518,99,57
8519,Student_8519,93,73
8520,Student_8520,81,56
8521,Student_8521,83,59
8522,Student_8522,72,84
8523,Student_8523,61,63
8524,Student_8524,98,77
8525,Student_8525,98,73
8526,Student_8526,72,84
8527,Student_8527,70,97
8528,Student_8528,58,84
8529,Student_8529,69,59
8530,Student_8530,86,51
8531,Student_8531,97,59
8532,Student_8532,98,94
8533,Student_8533,61,56
8534,Student_8534,64,92
8535,Student_8535,50,56
8536,Student_8536,57,62
8537,Student_8537,59,79
8538,Student_8538,55,64
8539,Student_8539,70,92
8540,Student_8540,85,99
8541,Student_8541,92,61
8542,Student_8542,86,58
8543,Student_8543,86,79
8544,Student_8544,86,50
8545,Student_8545,78,55
8546,Student_8546,62,71
8547,Student_8547,83,94
8548,Student_8548,76,75
8549,Student_8549,78,58
8550,Student_8550,100,93
8551,Student_8551,80,52
8552,Student_8552,53,77
8553,Student_8553,65,61
8554,Student_8554,97,84
8555,Student_8555,99,87
8556,Student_8556,83,72
8557,Student_8557,58,56
8558,Student_8558,81,95
8559,Student_8559,94,98
8560,Student_8560,80,87
8561,Student_8561,89,98
8562,Student_8562,56,76
8563,Student_8563,100,54
8564,Student_8564,64,51
8565,Student_8565,95,64
8566,Student_8566,94,65
8567,Student_8567,89,97
8568,Student_8568,80,72
8569,Student_8569,52,51
8570,Student_8570,66,83
8571,Student_8571,71,78
8572,Student_8572,73,85
8573,Student_8573,67,64
8574,Student_8574,95,88
8575,Student_8575,85,95
8576,Student_8576,100,77
8577,Student_8577,75,79
8578,Student_8578,93,57
8579,Student_8579,77,51
8580,Student_8580,95,75
8581,Student_8581,63,71
8582,Student_8582,76,88
8583,Student_8583,65,94
8584,Student_8584,100,86
8585,Student_8585,99,67
8586,Student_8586,56,78
8587,Student_8587,57,50
8588,Student_8588,51,56
8589,Student_8589,63,73
8590,Student_8590,60,68
8591,Student_8591,90,75
8592,Student_8592,52,57
8593,Student_8593,55,73
8594,Student_8594,51,71
8595,Student_8595,72,80
8596,Student_8596,80,50
8597,Student_8597,93,59
8598,Student_8598,68,65
8599,Student_8599,80,84
8600,Student_8600,75,84
8601,Student_8601,76,56
8602,Student_8602,51,90
8603,Student_8603,56,54
8604,Student_8604,54,54
8605,Student_8605,93,91
8606,Student_8606,89,75
8607,Student_8607,69,75
8608,Student_8608,61,66
8609,Student_8609,64,73
8610,Student_8610,100,77
8611,Student_8611,51,84
8612,Student_8612,81,60
8613,Student_8613,73,55
8614,Student_8614,94,61
8615,Student_8615,68,81
8616,Student_8616,80,57
8617,Student_8617,77,88
8618,Student_8618,100,88
8619,Student_8619,64,60
8620,Student_8620,92,99
8621,Student_8621,62,66
8622,Student_8622,100,81
8623,Student_8623,50,66
8624,Student_8624,71,82
8625,Student_8625,89,96
8626,Student_8626,55,63
8627,Student_8627,95,80
8628,Student_8628,62,67
8629,Student_8629,89,51
8630,Student_8630,60,62
8631,Student_8631,73,94
8632,Student_8632,61,84
8633,Student_8633,95,91
8634,Student_8634,66,87
8635,Student_8635,54,77
8636,Student_8636,100,66
8637,Student_8637,86,67
8638,Student_8638,83,55
8639,Student_8639,53,51
8640,Student_8640,99,61
8641,Student_8641,82,61
8642,Student_8642,50,67
8643,Student_8643,63,52
8644,Student_8644,85,69
8645,Student_8645,92,52
8646,Student_8646,86,94
8647,Student_8647,59,50
8648,Student_8648,58,51
8649,Student_8649,78,94
8650,Student_8650,63,93
8651,Student_8651,62,92
8652,Student_8652,81,59
8653,Student_8653,51,91
8654,Student_8654,85,73
8655,Student_8655,51,81
8656,Student_8656,50,58
8657,Student_8657,97,98
8658,Student_8658,64,73
8659,Student_8659,89,71
8660,Student_8660,91,56
8661,Student_8661,51,88
8662,Student_8662,95,61
8663,Student_8663,76,54
8664,Student_8664,55,83
8665,Student_8665,76,51
8666,Student_8666,72,58
8667,Student_8667,93,82
8668,Student_8668,92,95
8669,Student_8669,98,98
8670,Student_8670,50,100
8671,Student_8671,99,72
8672,Student_8672,81,64
8673,Student_8673,62,68
8674,Student_8674,71,52
8675,Student_8675,60,78
8676,Student_8676,77,77
8677,Student_8677,93,65
8678,Student_8678,88,55
8679,Student_8679,74,64
8680,Student_8680,72,82
8681,Student_8681,93,74
8682,Student_8682,86,75
8683,Student_8683,75,75
8684,Student_8684,51,66
8685,Student_8685,52,86
8686,Student_8686,85,91
8687,Student_8687,91,73
8688,Student_8688,87,96
8689,Student_8689,86,94
8690,Student_8690,81,80
8691,Student_8691,79,55
8692,Student_8692,80,78
8693,Student_8693,78,77
8694,Student_8694,92,72
8695,Student_8695,59,73
8696,Student_8696,78,97
8697,Student_8697,89,87
8698,Student_8698,66,80
8699,Student_8699,52,77
8700,Student_8700,78,50
8701,Student_8701,81,80
8702,Student_8702,78,71
8703,Student_8703,71,97
8704,Student_8704,98,90
8705,Student_8705,90,74
8706,Student_8706,60,96
8707,Student_8707,54,97
8708,Student_8708,78,69
8709,Student_8709,98,99
8710,Student_8710,90,97
8711,Student_8711,55,87
8712,Student_8712,80,63
8713,Student_8713,74,94
8714,Student_8714,60,96
8715,Student_8715,52,81
8716,Student_8716,50,73
8717,Student_8717,59,97
8718,Student_8718,98,78
8719,Student_8719,89,63
8720,Student_8720,76,93
8721,Student_8721,96,53
8722,Student_8722,87,60
8723,Student_8723,83,93
8724,Student_8724,79,86
8725,Student_8725,67,75
8726,Student_8726,68,85
8727,Student_8727,80,74
8728,Student_8728,50,51
8729,Student_8729,51,79
8730,Student_8730,65,80
8731,Student_8731,74,72
8732,Student_8732,97,60
8733,Student_8733,75,84
8734,Student_8734,93,78
8735,Student_8735,74,76
8736,Student_8736,56,76
8737,Student_8737,83,57
8738,Student_8738,58,66
8739,Student_8739,78,53
8740,Student_8740,98,96
8741,Student_8741,83,71
8742,Student_8742,95,98
8743,Student_8743,82,64
8744,Student_8744,75,86
8745,Student_8745,61,58
8746,Student_8746,85,54
8747,Student_8747,61,76
8748,Student_8748,72,68
8749,Student_8749,95,57
8750,Student_8750,86,60
8751,Student_8751,54,79
8752,Student_8752,61,63
8753,Student_8753,88,93
8754,Student_8754,68,63
8755,Student_8755,50,57
8756,Student_8756,85,68
8757,Student_8757,50,61
8758,Student_8758,62,94
8759,Student_8759,50,58
8760,Student_8760,59,67
8761,Student_8761,81,75
8762,Student_8762,99,82
8763,Student_8763,64,67
8764,Student_8764,96,61
8765,Student_8765,51,80
8766,Student_8766,59,64
8767,Student_8767,91,67
8768,Student_8768,74,54
8769,Student_8769,87,82
8770,Student_8770,69,51
8771,Student_8771,68,74
8772,Student_8772,88,70
8773,Student_8773,98,82
8774,Student_8774,89,67
8775,Student_8775,68,78
8776,Student_8776,97,80
8777,Student_8777,89,89
8778,Student_8778,86,57
8779,Student_8779,88,53
8780,Student_8780,81,52
8781,Student_8781,83,85
8782,Student_8782,87,93
8783,Student_8783,77,67
8784,Student_8784,54,80
8785,Student_8785,85,95
8786,Student_8786,87,86
8787,Student_8787,99,98
8788,Student_8788,86,60
8789,Student_8789,64,69
8790,Student_8790,92,56
8791,Student_8791,58,66
8792,Student_8792,74,85
8793,Student_8793,92,50
8794,Student_8794,73,76
8795,Student_8795,84,70
8796,Student_8796,83,71
8797,Student_8797,63,60
8798,Student_8798,99,72
8799,Student_8799,51,98
8800,Student_8800,94,58
8801,Student_8801,65,87
8802,Student_8802,82,83
8803,Student_8803,88,88
8804,Student_8804,81,83
8805,Student_8805,64,78
8806,Student_8806,64,67
8807,Student_8807,79,87
8808,Student_8808,71,92
8809,Student_8809,93,64
8810,Student_8810,74,50
8811,Student_8811,59,86
8812,Student_8812,54,99
8813,Student_8813,82,51
8814,Student_8814,51,89
8815,Student_8815,62,73
8816,Student_8816,60,68
8817,Student_8817,98,74
8818,Student_8818,68,60
8819,Student_8819,96,73
8820,Student_8820,92,75
8821,Student_8821,52,86
8822,Student_8822,55,90
8823,Student_8823,85,86
8824,Student_8824,98,50
8825,Student_8825,85,88
8826,Student_8826,88,97
8827,Student_8827,57,75
8828,Student_8828,98,76
8829,Student_8829,83,90
8830,Student_8830,75,71
8831,Student_8831,93,90
8832,Student_8832,50,74
8833,Student_8833,78,70
8834,Student_8834,86,68
8835,Student_8835,77,68
8836,Student_8836,89,58
8837,Student_8837,78,86
8838,Student_8838,68,68
8839,Student_8839,70,62
8840,Student_8840,82,52
8841,Student_8841,67,97
8842,Student_8842,84,66
8843,Student_8843,68,62
8844,Student_8844,81,87
8845,Student_8845,53,55
8846,Student_8846,52,87
8847,Student_8847,52,95
8848,Student_8848,70,95
8849,Student_8849,70,55
8850,Student_8850,64,79
8851,Student_8851,76,100
8852,Student_8852,64,83
8853,Student_8853,100,92
8854,Student_8854,77,82
8855,Student_8855,52,65
8856,Student_8856,86,54
8857,Student_8857,87,82
8858,Student_8858,95,97
8859,Student_8859,60,51
8860,Student_8860,76,98
8861,Student_8861,56,99
8862,Student_8862,69,97
8863,Student_8863,80,62
8864,Student_8864,76,59
8865,Student_8865,63,89
8866,Student_8866,82,83
8867,Student_8867,55,92
8868,Student_8868,97,96
8869,Student_8869,76,54
8870,Student_8870,76,97
8871,Student_8871,95,61
8872,Student_8872,78,74
8873,Student_8873,83,62
8874,Student_8874,76,79
8875,Student_8875,51,76
8876,Student_8876,59,76
8877,Student_8877,72,55
8878,Student_8878,60,93
8879,Student_8879,87,93
8880,Student_8880,85,77
8881,Student_8881,100,87
8882,Student_8882,54,77
8883,Student_8883,53,91
8884,Student_8884,93,61
8885,Student_8885,89,99
8886,Student_8886,56,98
8887,Student_8887,67,69
8888,Student_8888,71,95
8889,Student_8889,93,73
8890,Student_8890,82,65
8891,Student_8891,76,94
8892,Student_8892,68,67
8893,Student_8893,74,66
8894,Student_8894,56,50
8895,Student_8895,77,90
8896,Student_8896,91,84
8897,Student_8897,69,68
8898,Student_8898,77,53
8899,Student_8899,67,65
8900,Student_8900,80,98
8901,Student_8901,58,63
8902,Student_8902,80,91
8903,Student_8903,84,83
8904,Student_8904,50,89
8905,Student_8905,68,88
8906,Student_8906,57,52
8907,Student_8907,52,96
8908,Student_8908,66,93
8909,Student_8909,60,91
8910,Student_8910,65,84
8911,Student_8911,100,78
8912,Student_8912,62,84
8913,Student_8913,89,91
8914,Student_8914,78,77
8915,Student_8915,98,69
8916,Student_8916,99,57
8917,Student_8917,63,57
8918,Student_8918,51,70
8919,Student_8919,52,91
8920,Student_8920,51,59
8921,Student_8921,58,73
8922,Student_8922,82,64
8923,Student_8923,75,71
8924,Student_8924,53,88
8925,Student_8925,96,96
8926,Student_8926,81,60
8927,Student_8927,80,58
8928,Student_8928,50,79
8929,Student_8929,67,58
8930,Student_8930,79,71
8931,Student_8931,62,93
8932,Student_8932,83,97
8933,Student_8933,76,57
8934,Student_8934,100,76
8935,Student_8935,94,54
8936,Student_8936,56,100
8937,Student_8937,68,63
8938,Student_8938,60,73
8939,Student_8939,69,98
8940,Student_8940,71,53
8941,Student_8941,88,58
8942,Student_8942,98,82
8943,Student_8943,83,96
8944,Student_8944,99,55
8945,Student_8945,53,86
8946,Student_8946,70,87
8947,Student_8947,56,63
8948,Student_8948,77,69
8949,Student_8949,70,96
8950,Student_8950,61,57
8951,Student_8951,87,78
8952,Student_8952,100,94
8953,Student_8953,91,99
8954,Student_8954,99,69
8955,Student_8955,90,77
8956,Student_8956,74,61
8957,Student_8957,72,93
8958,Student_8958,97,78
8959,Student_8959,55,72
8960,Student_8960,70,83
8961,Student_8961,50,69
8962,Student_8962,60,68
8963,Student_8963,50,70
8964,Student_8964,52,75
8965,Student_8965,76,71
8966,Student_8966,89,61
8967,Student_8967,54,52
8968,Student_8968,65,58
8969,Student_8969,61,93
8970,Student_8970,92,50
8971,Student_8971,70,57
8972,Student_8972,63,57
8973,Student_8973,71,99
8974,Student_8974,59,70
8975,Student_8975,67,71
8976,Student_8976,96,96
8977,Student_8977,74,61
8978,Student_8978,85,88
8979,Student_8979,87,54
8980,Student_8980,59,83
8981,Student_8981,78,65
8982,Student_8982,82,75
8983,Student_8983,62,98
8984,Student_8984,73,82
8985,Student_8985,96,80
8986,Student_8986,77,100
8987,Student_8987,100,86
8988,Student_8988,72,97
8989,Student_8989,73,82
8990,Student_8990,78,97
8991,Student_8991,75,56
8992,Student_8992,72,88
8993,Student_8993,67,80
8994,Student_8994,88,61
8995,Student_8995,98,94
8996,Student_8996,88,69
8997,Student_8997,91,96
8998,Student_8998,79,90
8999,Student_8999,96,63
9000,Student_9000,71,58
9001,Student_9001,60,73
9002,Student_9002,66,89
9003,Student_9003,81,100
9004,Student_9004,94,73
9005,Student_9005,75,74
9006,Student_9006,72,55
9007,Student_9007,70,87
9008,Student_9008,92,81
9009,Student_9009,73,55
9010,Student_9010,68,61
9011,Student_9011,98,67
9012,Student_9012,73,54
9013,Student_9013,80,66
9014,Student_9014,59,85
9015,Student_9015,81,59
9016,Student_9016,78,97
9017,Student_9017,84,72
9018,Student_9018,87,62
9019,Student_9019,94,69
9020,Student_9020,51,62
9021,Student_9021,59,87
9022,Student_9022,79,51
9023,Student_9023,54,90
9024,Student_9024,79,69
9025,Student_9025,95,99
9026,Student_9026,71,61
9027,Student_9027,92,100
9028,Student_9028,98,58
9029,Student_9029,50,100
9030,Student_9030,84,70
9031,Student_9031,77,81
9032,Student_9032,78,92
9033,Student_9033,81,58
9034,Student_9034,75,88
9035,Student_9035,80,58
9036,Student_9036,65,50
9037,Student_9037,52,63
9038,Student_9038,60,82
9039,Student_9039,60,51
9040,Student_9040,89,81
9041,Student_9041,81,72
9042,Student_9042,88,52
9043,Student_9043,84,66
9044,Student_9044,98,50
9045,Student_9045,81,53
9046,Student_9046,86,93
9047,Student_9047,71,66
9048,Student_9048,73,93
9049,Student_9049,73,69
9050,Student_9050,98,89
9051,Student_9051,82,95
9052,Student_9052,92,69
9053,Student_9053,84,72
9054,Student_9054,75,81
9055,Student_9055,66,82
9056,Student_9056,61,72
9057,Student_9057,94,73
9058,Student_9058,74,72
9059,Student_9059,64,62
9060,Student_9060,62,53
9061,Student_9061,63,97
9062,Student_9062,76,63
9063,Student_9063,69,65
9064,Student_9064,93,69
9065,Student_9065,58,53
9066,Student_9066,56,90
9067,Student_9067,59,92
9068,Student_9068,88,85
9069,Student_9069,76,84
9070,Student_9070,96,77
9071,Student_9071,55,73
9072,Student_9072,59,73
9073,Student_9073,65,95
9074,Student_9074,52,77
9075,Student_9075,82,57
9076,Student_9076,60,60
9077,Student_9077,51,55
9078,Student_9078,76,61
9079,Student_9079,54,70
9080,Student_9080,52,73
9081,Student_9081,96,70
9082,Student_9082,75,60
9083,Student_9083,52,66
9084,Student_9084,58,54
9085,Student_9085,99,94
9086,Student_9086,56,77
9087,Student_9087,63,77
9088,Student_9088,96,75
9089,Student_9089,57,95
9090,Student_9090,83,80
9091,Student_9091,84,73
9092,Student_9092,60,80
9093,Student_9093,53,67
9094,Student_9094,51,64
9095,Student_9095,77,54
9096,Student_9096,79,70
9097,Student_9097,60,52
9098,Student_9098,66,91
9099,Student_9099,84,64
9100,Student_9100,80,51
9101,Student_9101,89,100
9102,Student_9102,58,93
9103,Student_9103,59,88
9104,Student_9104,79,89
9105,Student_9105,66,60
9106,Student_9106,95,93
9107,Student_9107,97,72
9108,Student_9108,89,60
9109,Student_9109,97,58
9110,Student_9110,50,72
9111,Student_9111,58,50
9112,Student_9112,54,75
9113,Student_9113,97,54
9114,Student_9114,89,56
9115,Student_9115,94,73
9116,Student_9116,97,61
9117,Student_9117,72,91
9118,Student_9118,92,96
9119,Student_9119,79,85
9120,Student_9120,66,91
9121,Student_9121,65,88
9122,Student_9122,57,56
9123,Student_9123,65,68
9124,Student_9124,50,55
9125,Student_9125,67,79
9126,Student_9126,96,100
9127,Student_9127,87,63
9128,Student_9128,60,87
9129,Student_9129,92,99
9130,Student_9130,77,94
9131,Student_9131,87,96
9132,Student_9132,76,62
9133,Student_9133,82,64
9134,Student_9134,69,68
9135,Student_9135,97,60
9136,Student_9136,93,82
9137,Student_9137,96,54
9138,Student_9138,53,52
9139,Student_9139,88,69
9140,Student_9140,92,54
9141,Student_9141,64,59
9142,Student_9142,65,96
9143,Student_9143,52,73
9144,Student_9144,74,93
9145,Student_9145,57,99
9146,Student_9146,92,77
9147,Student_9147,60,51
9148,Student_9148,60,51
9149,Student_9149,77,85
9150,Student_9150,78,55
9151,Student_9151,67,64
9152,Student_9152,75,93
9153,Student_9153,77,77
9154,Student_9154,66,61
9155,Student_9155,69,81
9156,Student_9156,66,91
9157,Student_9157,58,56
9158,Student_9158,59,82
9159,Student_9159,62,91
9160,Student_9160,72,80
9161,Student_9161,96,84
9162,Student_9162,77,84
9163,Student_9163,75,65
9164,Student_9164,52,87
9165,Student_9165,96,91
9166,Student_9166,73,90
9167,Student_9167,95,83
9168,Student_9168,99,59
9169,Student_9169,78,80
9170,Student_9170,58,85
9171,Student_9171,50,70
9172,Student_9172,66,60
9173,Student_9173,70,75
9174,Student_9174,52,93
9175,Student_9175,89,80
9176,Student_9176,85,87
9177,Student_9177,63,62
9178,Student_9178,78,82
9179,Student_9179,94,54
9180,Student_9180,85,75
9181,Student_9181,52,75
9182,Student_9182,89,84
9183,Student_9183,86,64
9184,Student_9184,72,80
9185,Student_9185,50,93
9186,Student_9186,63,82
9187,Student_9187,87,86
9188,Student_9188,96,98
9189,Student_9189,65,60
9190,Student_9190,66,76
9191,Student_9191,96,72
9192,Student_9192,99,67
9193,Student_9193,56,95
9194,Student_9194,72,81
9195,Student_9195,96,82
9196,Student_9196,65,62
9197,Student_9197,63,80
9198,Student_9198,60,66
9199,Student_9199,75,75
9200,Student_9200,63,74
9201,Student_9201,86,55
9202,Student_9202,71,96
9203,Student_9203,86,56
9204,Student_9204,88,86
9205,Student_9205,77,63
9206,Student_9206,72,72
9207,Student_9207,71,58
9208,Student_9208,99,100
9209,Student_9209,59,78
9210,Student_9210,76,64
9211,Student_9211,72,96
9212,Student_9212,78,58
9213,Student_9213,55,81
9214,Student_9214,97,54
9215,Student_9215,56,65
9216,Student_9216,52,54
9217,Student_9217,78,90
9218,Student_9218,56,52
9219,Student_9219,76,69
9220,Student_9220,62,81
9221,Student_9221,62,72
9222,Student_9222,82,71
9223,Student_9223,65,71
9224,Student_9224,59,73
9225,Student_9225,59,60
9226,Student_9226,82,74
9227,Student_9227,75,99
9228,Student_9228,66,59
9229,Student_9229,80,80
9230,Student_9230,92,84
9231,Student_9231,75,76
9232,Student_9232,55,56
